Keywords,Date and Time,Source,Event ID,Task Category
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Administrators
	Group Name:		Administrators
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
Audit Success,9/12/2016 8:46:24 AM,Microsoft-Windows-Security-Auditing,4799,Security Group Management,"A security-enabled local group membership was enumerated.

Subject:
	Security ID:		SYSTEM
	Account Name:		DESKTOP-VHT19DE$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Group:
	Security ID:		BUILTIN\Users
	Group Name:		Users
	Group Domain:		Builtin

Process Information:
	Process ID:		0xd2c
	Process Name:		C:\$WINDOWS.~BT\Sources\mighost.exe"
